LECROYWaveRunnerøP,20728,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,06-Jun-2017 01:59:55,0                 
Time,Ampl
-7.956e-008,0
-7.954e-008,0
-7.952e-008,0
-7.95e-008,0
-7.948e-008,0
-7.946e-008,0
-7.944e-008,0
-7.942e-008,0
-7.94e-008,0
-7.938e-008,0
-7.936e-008,0
-7.934e-008,0
-7.932e-008,0
-7.93e-008,0
-7.928e-008,0
-7.926e-008,0
-7.924e-008,0
-7.922e-008,0
-7.92e-008,0
-7.918e-008,0
-7.916e-008,0
-7.914e-008,0
-7.912e-008,0
-7.91e-008,0
-7.908e-008,0
-7.906e-008,0
-7.904e-008,0
-7.902e-008,0
-7.9e-008,0
-7.898e-008,0
-7.896e-008,0
-7.894e-008,0
-7.892e-008,0
-7.89e-008,0
-7.888e-008,0
-7.886e-008,0
-7.884e-008,0
-7.882e-008,0
-7.88e-008,0
-7.878e-008,0
-7.876e-008,0
-7.874e-008,0
-7.872e-008,0
-7.87e-008,0
-7.868e-008,0
-7.866e-008,0
-7.864e-008,0
-7.862e-008,0
-7.86e-008,0
-7.858e-008,0
-7.856e-008,0
-7.854e-008,0
-7.852e-008,0
-7.85e-008,0
-7.848e-008,0
-7.846e-008,0
-7.844e-008,0
-7.842e-008,0
-7.84e-008,0
-7.838e-008,0
-7.836e-008,0
-7.834e-008,0
-7.832e-008,0
-7.83e-008,0
-7.828e-008,0
-7.826e-008,0
-7.824e-008,0
-7.822e-008,0
-7.82e-008,0
-7.818e-008,0
-7.816e-008,0
-7.814e-008,0
-7.812e-008,0
-7.81e-008,0
-7.808e-008,0
-7.806e-008,0
-7.804e-008,0
-7.802e-008,0
-7.8e-008,0
-7.798e-008,0
-7.796e-008,0
-7.794e-008,0
-7.792e-008,0
-7.79e-008,0
-7.788e-008,0
-7.786e-008,0
-7.784e-008,0
-7.782e-008,0
-7.78e-008,0
-7.778e-008,0
-7.776e-008,0
-7.774e-008,0
-7.772e-008,0
-7.77e-008,0
-7.768e-008,0
-7.766e-008,0
-7.764e-008,0
-7.762e-008,0
-7.76e-008,0
-7.758e-008,0
-7.756e-008,0
-7.754e-008,0
-7.752e-008,0
-7.75e-008,0
-7.748e-008,0
-7.746e-008,0
-7.744e-008,0
-7.742e-008,0
-7.74e-008,0
-7.738e-008,0
-7.736e-008,0
-7.734e-008,0
-7.732e-008,0
-7.73e-008,0
-7.728e-008,0
-7.726e-008,0
-7.724e-008,0
-7.722e-008,0
-7.72e-008,0
-7.718e-008,0
-7.716e-008,0
-7.714e-008,0
-7.712e-008,0
-7.71e-008,0
-7.708e-008,0
-7.706e-008,0
-7.704e-008,0
-7.702e-008,0
-7.7e-008,0
-7.698e-008,0
-7.696e-008,0
-7.694e-008,0
-7.692e-008,0
-7.69e-008,0
-7.688e-008,0
-7.686e-008,0
-7.684e-008,0
-7.682e-008,0
-7.68e-008,0
-7.678e-008,0
-7.676e-008,0
-7.674e-008,0
-7.672e-008,0
-7.67e-008,0
-7.668e-008,0
-7.666e-008,0
-7.664e-008,0
-7.662e-008,0
-7.66e-008,0
-7.658e-008,0
-7.656e-008,0
-7.654e-008,0
-7.652e-008,0
-7.65e-008,0
-7.648e-008,0
-7.646e-008,0
-7.644e-008,0
-7.642e-008,0
-7.64e-008,0
-7.638e-008,0
-7.636e-008,0
-7.634e-008,0
